image_id,prediction_string
000000503099,141 611.251 120.745 151 220.697 140.315 159 561.435 307.420 169 344.026 83.630
000000504093,72 363.476 57.630 115 416.087 49.622 202 126.989 109.442 207 92.294 201.021
000000504774,17 278.598 194.034 72 103.284 182.769 95 476.853 300.750 99 539.525 233.296 235 509.909 127.218
000000505244,48 245.945 258.740 116 509.902 140.867 145 320.911 275.547 171 512.484 249.668 173 323.894 163.779 200 593.524 135.774 231 543.400 326.560
000000505583,67 419.850 317.356 98 368.918 242.119 118 530.547 304.904 151 424.377 137.033 237 318.899 164.789 241 428.576 176.598
000000505994,40 461.018 90.337 42 214.514 77.262 58 252.577 123.812 142 83.420 202.468
000000506087,3 405.802 41.363 7 394.875 131.702 142 248.153 92.841 239 96.113 64.659
000000506232,5 367.011 161.517 17 220.268 46.280 82 296.134 66.847 98 124.717 145.675 241 578.692 170.788
000000506411,1 315.752 291.109 48 329.095 134.169 59 259.720 93.623 70 460.760 190.693 100 74.980 173.006 133 589.598 42.395 166 67.415 25.086 171 252.057 265.730 233 493.596 315.409
000000506890,14 223.672 335.816 40 389.640 298.129 114 499.048 121.724 153 155.250 183.765 197 578.084 195.201 206 43.666 166.471
000000507603,9 251.908 298.268 223 116.322 41.626
000000508004,219 59.569 312.770 219 559.297 141.845 245 291.927 301.731
000000508105,89 154.362 129.753 168 350.751 186.839 175 211.887 23.746 243 65.377 304.042
000000508449,30 350.430 239.203 35 41.853 34.148 172 562.178 226.523 179 113.645 104.734
000000508531,75 222.936 295.170 94 137.251 31.225 115 125.979 228.488 235 223.464 94.073
000000508748,88 271.160 192.012 90 519.814 268.828 90 52.231 98.942 125 549.585 32.451 170 600.061 46.780 174 17.865 213.822 201 286.212 304.159 225 158.688 222.964
000000508821,71 394.502 35.050 94 243.739 246.301 106 296.142 303.761
000000509023,16 572.332 88.031 51 471.111 129.389 89 33.408 234.606 106 208.896 50.119 128 538.481 313.872 147 103.079 261.172 189 360.501 196.098
000000509402,52 378.639 102.439 58 280.658 43.596 78 108.311 22.486 84 98.121 256.435 96 216.376 45.178 187 158.621 77.169
000000509750,79 309.503 64.910 183 574.264 242.900 185 252.142 139.255 225 403.196 300.449
000000509895,47 371.580 127.308 73 305.840 85.782 166 323.791 218.166 239 92.368 301.871
000000509948,1 560.319 8.660 114 456.293 50.528 227 510.425 211.241 238 159.564 327.858
000000510340,81 592.880 241.390 131 295.546 270.292
000000510663,60 130.709 55.674 82 348.595 190.908 149 334.040 72.486 187 448.771 264.592 221 416.976 80.104
000000510914,64 154.605 174.080 110 320.659 234.241 118 325.017 309.007 130 489.384 58.960 180 55.958 95.213 221 486.349 181.310 241 409.821 277.188 242 207.732 14.922
000000510977,25 265.610 275.050 29 548.273 118.113 39 427.716 292.578 137 297.475 140.902 188 257.397 110.809
000000511739,1 517.841 232.612 37 376.037 316.784 159 133.290 38.533 234 188.841 266.963
000000511853,3 160.033 40.692 73 73.658 98.810 82 384.493 227.314 115 335.999 288.555 157 547.801 236.660
000000512217,49 55.405 266.244 80 293.023 106.595 106 126.660 315.927 127 325.489 55.151 183 493.530 226.831 223 538.033 80.820
000000512394,41 433.542 301.002 106 623.385 102.546 114 101.900 104.938 130 294.592 234.720 147 175.187 291.418 244 404.612 106.736
000000512531,68 509.058 38.945 92 458.658 7.952 117 101.530 90.955 119 198.706 114.604 230 309.822 152.400
000000512735,4 71.131 248.230 36 564.199 224.607 97 476.781 226.965 137 411.078 140.586 181 310.006 246.115 212 480.143 67.897
000000512902,24 389.710 105.363 44 559.821 62.097 128 520.808 265.727 146 255.405 245.332 166 81.736 179.049
000000513727,10 381.127 100.614 30 466.747 120.901 126 294.245 241.748 181 532.634 101.074 249 93.858 177.891
000000515040,6 581.713 177.257 80 69.508 298.628 82 33.746 56.508 104 447.833 240.151
000000515057,87 155.965 267.267 96 288.034 119.236 137 510.934 181.099
000000515058,15 252.245 297.135 67 74.425 211.311 112 345.686 95.180 199 14.604 139.699 207 352.383 25.398
000000515229,66 157.929 295.176 97 534.378 37.212 105 310.728 151.712 113 395.792 267.417 240 350.355 250.670
000000515275,13 209.756 230.502 27 15.700 255.795 31 574.428 198.405 133 609.749 26.776 165 585.664 110.007
000000515355,2 323.912 302.624 90 289.079 91.367 112 570.769 165.162 164 329.796 18.082 241 447.875 90.127 249 103.372 202.217
000000515673,1 229.900 316.739 91 515.148 66.582 154 60.349 149.427 208 263.997 124.799
000000517388,17 425.397 196.135 61 239.273 99.327 184 27.430 223.556 187 516.039 286.488 194 580.977 99.277 205 273.636 240.462
000000518189,229 165.356 283.325
000000518866,132 223.491 322.601 175 152.894 300.284
000000519374,5 317.272 180.640 71 171.075 229.415 91 182.723 100.140 91 588.407 125.918 200 596.818 224.237 249 312.186 48.931
000000519429,0 610.648 175.921 23 532.467 101.641 34 191.350 183.727 35 335.512 88.274 80 271.269 325.986 97 556.920 236.865 155 460.740 241.016 210 516.853 157.165
000000519461,35 536.864 78.477 65 427.390 322.181 105 467.391 212.581 182 210.930 95.289 211 534.447 149.349 241 543.052 275.614
000000519528,90 63.358 43.906 124 576.431 279.113 248 331.069 109.917
000000519905,16 546.827 207.060 28 229.103 65.478 36 181.460 296.154 51 383.182 304.272 115 216.942 247.391 189 93.133 292.983 205 438.959 233.618
000000520430,93 345.885 267.680 145 331.933 341.612 246 49.808 277.472
000000521238,27 176.787 258.317 68 322.979 133.021 116 186.001 57.410 204 50.669 57.751
000000521256,76 427.562 326.781 167 521.990 318.167 181 513.203 126.612 183 386.595 243.413 190 458.261 262.886 193 373.751 132.210 210 528.265 68.998
000000521361,109 523.088 135.731 169 538.889 224.434 193 447.501 232.984
000000521379,14 601.769 112.660 205 300.714 232.552 206 76.099 166.017
000000521427,23 528.393 107.765 80 554.229 306.509 88 583.780 135.252 89 96.563 229.406 164 200.460 80.956
000000521729,99 339.503 232.612 128 434.044 249.077 246 29.377 315.327
000000521869,35 470.251 13.933 97 151.860 192.242 168 37.873 320.540 198 274.054 133.757 234 337.617 181.032 238 34.104 268.228
000000521947,85 481.657 332.982 136 525.535 234.270 158 21.944 135.814 162 279.591 142.605 196 74.464 185.443 228 175.175 121.993
000000521964,11 80.564 96.529 31 541.728 97.997 38 406.123 317.434 114 207.559 64.972 207 463.671 76.983 212 319.677 236.312 238 53.656 317.103 243 504.475 182.046 248 337.465 90.183
000000522137,26 529.202 243.666 27 554.220 321.287 48 79.201 58.286
000000522225,159 313.056 80.700 167 49.984 227.775 176 559.540 150.213 210 573.505 213.374
000000523513,23 545.803 75.004 111 589.460 134.411 181 109.625 165.488
000000523834,31 94.266 187.643 96 449.248 266.430 230 527.695 328.659
000000525171,75 514.868 321.142 105 466.481 155.391
000000525865,33 546.493 106.647 48 237.252 103.155 102 352.629 108.632 127 85.285 114.602 175 502.333 58.066 176 243.078 204.595
000000526290,34 99.950 181.540 138 292.820 84.030 139 349.912 309.966 145 424.381 123.177 154 138.228 102.965 173 279.980 166.565 198 486.514 191.693 236 523.738 279.939
000000527363,21 435.151 127.717 43 329.411 101.149 90 244.832 250.740 179 106.765 129.509 220 476.335 205.185
000000527510,14 44.897 332.407 50 175.295 170.973 93 58.178 87.309 106 396.985 305.221 228 216.304 194.545 231 233.674 295.279
000000528142,6 585.118 202.187 173 376.323 240.668 202 66.090 148.681 240 250.590 160.819
000000528275,54 416.944 251.946 213 385.440 76.430 239 46.947 139.808
000000528566,2 155.107 74.226 3 541.971 195.882 33 307.524 34.643 47 460.661 287.274 51 346.022 100.385 53 227.056 63.529 122 164.403 290.654 163 109.178 118.426 179 147.130 241.940
000000529227,
000000529352,13 176.221 64.957 92 357.349 46.255 135 91.360 290.815
000000529377,21 444.763 303.269 27 365.567 123.945 31 86.850 130.928 49 373.712 252.944 54 139.871 224.414 57 317.045 139.436 205 244.462 223.183
000000529667,49 391.691 217.657 74 144.432 218.312 100 439.475 53.023 195 62.985 113.340 207 396.005 131.802 220 474.893 157.770 224 56.302 244.899 235 538.009 251.298
000000529804,31 165.466 130.167 83 601.763 145.113 162 478.333 210.392 196 343.941 83.331 209 451.055 82.596 228 220.382 323.404
000000530069,45 492.266 187.162 62 48.523 217.269 119 164.572 71.887 131 111.140 46.109
000000530085,32 430.978 49.200 34 443.412 312.860 99 328.453 197.129 228 538.818 49.562
000000530086,120 127.263 283.769 135 371.800 52.596 174 315.624 254.442 178 332.154 124.780 225 231.777 228.669 242 112.003 162.352
000000530313,34 490.734 290.015 60 415.046 18.742 105 424.827 94.778 125 566.685 203.100 186 549.894 136.453
000000530396,35 82.014 244.917 65 591.831 42.557 88 392.326 215.625 125 411.597 112.243 171 570.808 266.367 215 196.973 213.641
000000530650,128 604.226 166.776 230 562.952 70.448 231 470.412 28.550
000000530656,16 174.041 47.341 27 517.394 266.723 39 362.746 244.464 70 134.448 230.489 138 575.611 14.954 202 287.533 198.744 218 39.164 188.423
000000530686,17 368.874 94.831 73 208.049 192.508 146 63.540 290.296 167 314.412 85.064
000000530783,3 269.572 212.901 84 78.838 308.934 89 385.814 258.884 158 574.856 162.522
000000531096,97 386.534 113.852 101 159.316 234.591 101 573.440 59.648 162 325.000 270.944 191 527.055 300.520 204 145.686 96.355 227 255.846 71.774 237 412.168 326.213 248 379.860 34.401
000000531179,14 253.652 68.742 95 383.770 267.735 124 614.176 161.535 139 502.147 177.084 143 351.305 96.026 185 537.312 296.324 214 251.725 118.900 220 285.326 61.894 224 341.688 41.554 229 610.156 72.859
000000531252,27 433.247 53.392 36 551.745 227.177
000000531552,47 459.392 203.824 71 439.100 110.453 80 546.339 169.040 87 278.697 26.690 187 141.546 49.271 224 461.329 320.282
000000531569,29 196.530 290.795 78 131.651 44.314 89 517.520 296.168 91 147.412 257.147 146 258.365 108.626 244 218.880 188.548
000000532768,29 355.220 33.816 129 382.506 125.144 130 433.860 252.123 166 500.778 181.693 201 99.681 244.209 208 164.183 216.809 218 546.396 42.947
000000532967,52 333.962 181.788 78 522.285 298.524
000000533502,18 118.563 122.349 39 49.311 313.144 119 144.348 179.226
000000533551,11 372.068 168.245 41 574.316 101.446 111 493.343 60.926 120 335.302 279.983 147 166.448 22.595 157 329.156 38.934
000000533706,10 182.686 166.957 180 227.172 25.358 187 561.551 103.671 190 479.212 103.162 211 339.693 342.487 218 128.099 199.943 220 128.560 134.725
000000533917,17 490.749 134.834 18 572.641 106.906 37 236.880 93.651 44 310.983 40.397 131 546.883 299.494 157 569.044 26.882 227 205.779 257.706 227 24.930 223.319
000000533944,47 333.227 279.702 66 453.069 63.400 107 547.440 268.570 127 86.271 190.784 145 490.480 228.044
000000534070,20 583.953 269.100 42 417.898 127.655 55 520.660 133.179 147 135.427 88.855 183 259.879 88.211 213 461.253 342.965
000000534578,30 85.385 324.932 116 542.611 232.049 125 344.948 245.626 140 306.563 203.122 167 151.966 162.570 235 332.986 94.495
000000534663,2 211.701 255.996 3 162.113 79.206 17 18.212 263.337 158 575.588 256.698 186 185.656 198.775
000000534736,52 335.565 277.812 63 427.064 310.524 86 36.946 259.383 107 255.527 279.964 162 124.922 313.862 169 456.965 105.074 200 289.834 58.329 220 515.916 63.484 234 101.129 144.347
000000535289,5 414.183 259.013 30 180.451 307.353 56 362.586 329.786 210 532.744 154.663
000000535308,3 562.733 324.239 57 533.720 58.769 79 73.715 173.970 148 446.296 156.749 173 388.275 270.662 232 170.264 274.402
000000535393,25 239.312 237.198 68 368.048 60.761 123 569.957 196.516 126 534.430 95.619 156 96.314 250.999
000000535795,5 596.937 248.053 128 361.571 241.752 130 94.482 184.347 241 246.611 153.355
000000535899,35 20.576 190.297 140 54.597 214.566
000000536412,45 53.318 306.168 118 275.489 251.751 124 378.510 258.344
000000536467,53 598.303 113.046 141 473.342 194.910 212 309.574 256.897 243 117.327 66.064
000000536743,128 51.498 172.943 153 43.399 93.802 189 171.841 184.748 206 346.006 73.127 240 356.336 304.774
000000536761,70 52.605 233.977 126 271.304 54.019
000000536894,9 43.718 316.153 94 390.024 98.658 125 420.174 314.161 162 29.278 62.906 195 543.970 252.654
000000537371,8 109.436 72.365 47 595.461 234.067 110 533.353 239.902 198 582.756 329.755
000000537389,2 227.050 118.788 39 555.631 259.748 87 149.228 267.022 161 461.875 149.308 209 283.635 181.835
000000537560,73 275.246 152.502 92 411.765 119.345 166 522.386 183.545 202 548.206 263.712 226 116.725 108.735 232 102.043 181.295
000000537622,6 481.242 168.197 39 412.876 175.224 63 268.402 198.139 74 154.373 171.225 99 580.872 312.811 234 93.625 129.262
000000538007,68 180.508 250.768 142 348.588 236.033 168 552.573 274.910 220 448.998 106.469
000000538891,31 158.178 231.959 62 267.693 254.528 70 505.440 238.164 95 353.416 84.932 107 427.972 81.383 139 205.183 125.441 150 293.296 53.173 192 591.829 54.242 231 136.055 89.590
000000539067,33 373.977 121.368 56 325.211 200.631 73 588.904 229.449 77 109.566 24.589 171 419.193 236.750 181 89.051 296.581 226 421.048 96.351
000000539099,11 363.700 175.342 21 384.609 228.182 40 75.605 275.934 156 445.226 228.265 191 509.000 61.115
000000539390,4 74.259 73.308 51 337.186 270.075 95 284.072 108.788 129 292.883 342.794
000000539632,16 532.319 336.707 37 257.420 117.129
000000539755,10 329.826 59.516 50 373.934 322.338 61 74.548 224.524 232 90.598 100.074
000000539920,47 524.880 54.665 116 466.273 281.285 122 242.405 101.531 242 30.309 70.936
000000540039,32 305.254 176.379 40 54.671 228.211 56 264.092 306.137 87 356.782 264.345 113 140.639 107.759 169 552.647 212.517 172 56.163 105.164 241 484.986 107.911
000000540273,21 293.923 210.109 42 543.644 238.361 44 597.777 72.024 55 333.011 99.561 73 314.017 272.760 97 334.045 168.869 134 252.523 301.515
000000540882,46 422.096 64.873 55 357.828 209.099 96 552.762 87.180 140 511.314 261.345
000000541197,89 319.820 73.316 160 483.579 178.444 249 552.914 253.911
000000541280,49 388.077 327.640 118 151.877 176.714
000000541601,129 436.197 187.839 189 494.121 299.281 197 26.631 90.475
000000541918,25 415.867 229.838 47 68.186 92.806 49 415.907 16.192 55 185.918 236.993
000000541999,44 244.657 156.909 138 582.463 191.846 171 484.871 87.688 198 34.145 313.353
000000542301,16 500.003 286.721 209 43.641 28.789
000000542931,72 149.524 107.530 73 475.227 214.220 74 511.994 83.231 103 578.971 87.467 108 387.666 158.619 140 219.479 316.682 163 211.851 25.457 177 371.299 44.459 203 288.197 346.303
000000544272,17 49.280 249.834 29 44.983 106.919 58 313.575 127.819 68 321.346 217.208 68 550.380 262.869 159 256.614 222.906 211 567.281 181.765
000000544427,3 624.776 143.935 66 31.614 299.714 130 462.016 155.846 161 229.292 293.389 161 337.027 28.734
000000544695,68 67.544 272.261 113 160.956 124.711 143 455.732 116.738 232 472.254 327.917 234 550.527 345.817
000000544701,8 612.202 267.106 52 606.868 188.590 166 497.446 297.574 199 185.638 95.077
000000544719,98 198.353 137.791 110 567.319 186.597 122 312.479 101.124 147 198.201 267.648 162 405.028 98.979 188 284.166 48.858
000000545002,46 456.291 295.409 89 282.170 272.557 122 445.553 111.545 125 330.437 190.830 140 594.328 65.687 175 398.150 150.742 197 198.306 217.600 233 137.721 29.232 248 295.748 121.201 249 446.213 252.645
000000545191,22 114.526 219.483 31 310.327 234.858 36 353.551 279.205 64 361.661 32.071 148 553.967 63.921 162 198.900 44.798 179 124.578 83.269 202 519.493 223.793
000000545308,51 273.904 170.455 104 481.337 311.445 137 48.206 125.369 241 518.763 33.942
000000545375,195 283.704 311.416 235 420.995 43.336 239 143.211 310.215
000000545556,10 525.474 165.377 35 515.748 325.874 38 385.324 220.175 65 90.082 174.873 87 504.018 26.084 112 168.472 254.043 132 239.792 200.456 192 271.346 279.875
000000545898,95 267.239 40.339 148 338.093 91.229 196 268.939 264.514 208 593.732 283.075 241 337.745 297.684
000000545913,66 217.237 161.772 66 564.598 58.217 143 101.815 116.082 174 82.133 225.471 223 586.463 117.109
000000546052,20 27.805 106.845 39 387.992 252.454 41 263.820 131.673 101 482.412 75.442 120 31.089 28.924 141 108.015 237.950 224 94.456 83.510
000000546352,103 150.169 90.723 104 47.873 281.238 196 328.434 186.884 201 253.118 266.044
000000546447,84 131.451 322.986 110 115.391 159.111 163 267.954 33.444 196 556.376 149.955
000000546655,102 362.942 142.622 115 531.829 162.192 133 202.681 173.756 133 581.519 113.910 210 141.614 61.937
000000546854,24 91.798 325.056 24 533.092 154.095 27 375.294 300.688 131 528.646 196.949 184 460.685 146.793 196 204.136 187.807
000000546890,76 534.760 100.342 117 122.344 81.791 155 57.810 160.898 186 69.567 46.856
000000547284,18 172.060 288.677 21 472.030 64.653 97 410.364 200.585 100 330.424 178.377 114 557.822 192.872 167 541.954 46.145 179 82.347 241.042
000000547742,17 396.713 274.584 174 570.619 112.578 222 607.741 65.812 231 190.196 59.043
000000547846,11 183.136 304.974 30 501.786 198.812
000000548090,20 611.602 321.910 120 371.251 263.209 184 124.622 174.898 197 478.755 30.653 246 279.454 99.821
000000548538,6 421.998 129.079 41 204.716 144.108 65 414.209 235.296 145 590.643 57.925 183 175.584 92.541
000000548726,68 348.086 262.129 201 38.596 308.024
000000548979,16 399.847 204.379 54 411.763 34.025 168 101.822 200.832
000000549276,45 548.773 242.672 75 287.386 310.469 97 397.003 306.570 169 573.395 139.604
000000549599,15 278.214 130.277 26 102.105 238.747 89 374.569 266.800 141 210.604 62.695 142 290.198 179.141 157 339.136 101.577 214 184.705 245.041 230 541.422 71.005 236 368.924 39.623
000000549763,19 600.330 173.164 153 597.428 249.448 162 166.141 148.971 239 133.462 149.067
000000550073,3 177.154 42.065 51 385.862 309.872 119 481.163 67.710 186 39.273 120.523
